player_id,player_object_id,player_name,dob,gender,batting_style,bowling_style,country_id
10421,55805,Tatenda Taibu,1983-05-14,M,right-hand bat,right-arm medium,9.0
111968,1312418,Trembeath-Moro,1997-11-24,M,left-hand bat,right-arm medium,200.0
61634,436757,Heinrich Klaasen,1991-07-30,M,right-hand bat,right-arm offbreak,3.0
3329,6285,Darren Lehmann,1970-02-05,M,left-hand bat,slow left-arm orthodox,2.0
2105,55367,Mark Dekker,1969-12-05,M,left-hand bat,left-arm medium,9.0
10460,52445,Runako Morton,1978-07-22,M,right-hand bat,right-arm medium,4.0
2034,40570,Inzamam-ul-Haq,1970-03-03,M,right-hand bat,slow left-arm orthodox,7.0
93939,1046601,Shahil Momin,1991-01-25,M,left-hand bat,slow left-arm orthodox,41.0
1065,42603,Saeed Ahmed,1937-10-01,M,right-hand bat,right-arm offbreak,7.0
62870,467850,Muhammad Butt,1984-04-03,M,right-hand bat,legbreak,175.0
5594,24689,Joseph Angara,1971-11-08,M,right-hand bat,right-arm medium-fast,26.0
105007,1178902,Hamza Dar,1995-07-25,M,left-hand bat,right-arm medium,200.0
1860,40551,Ijaz Ahmed,1968-09-20,M,right-hand bat,left-arm medium,7.0
76501,738445,Mohammad Shahzad,1979-08-15,M,right-hand bat,right-arm medium-fast,27.0
830,7551,Ron Saggers,1917-05-15,M,right-hand bat,None,2.0
71459,646173,Kiplin Doriga,1995-10-18,M,right-hand bat,None,20.0
7574,33066,Sadagoppan Ramesh,1975-10-13,M,left-hand bat,right-arm offbreak,6.0
106253,1198871,Amit	Nathwani,2001-07-08,M,right-hand bat,right-arm offbreak,41.0
68414,581602,Tafseer Ali,1989-09-19,M,right-hand bat,right-arm fast,175.0
65455,518673,Lorne Burns,1993-02-10,M,right-hand bat,legbreak googly,200.0
1849,39013,Asif Mujtaba,1967-11-04,M,left-hand bat,slow left-arm orthodox,7.0
2167,4144,Michael Bevan,1970-05-08,M,left-hand bat,left-arm wrist-spin,2.0
48389,56032,Mahbubul Alam,1983-12-01,M,right-hand bat,right-arm medium-fast,25.0
114170,1347279,Adil Butt,1988-12-31,M,right-hand bat,right-arm medium-fast,4253.0
178,6584,Charlie McLeod,1869-10-24,M,right-hand bat,right-arm medium,2.0
1241,42637,Shafqat Rana,1943-08-10,M,right-hand bat,right-arm medium,7.0
109448,1263727,Jaweed Sadran,2002-04-15,M,right-hand bat,right-arm medium,41.0
65854,523825,Ali Saleem,1979-09-13,M,right-hand bat,None,175.0
36090,40170,Fayyaz Ahmed,1983-05-12,M,left-hand bat,slow left-arm orthodox,27.0
65556,520120,Christian Munoz-Mills,1991-05-08,M,right-hand bat,right-arm offbreak,200.0
1675,39008,Ashraf Ali,1958-04-22,M,right-hand bat,None,7.0
738,6545,Colin McCool,1916-12-09,M,right-hand bat,legbreak googly,2.0
71473,646191,Gaudi Toka,1996-06-17,M,left-hand bat,right-arm medium-fast,20.0
91759,1005373,Nikolai Smith,1993-01-05,M,None,None,31.0
73871,696401,Marco Jansen,2000-05-01,M,right-hand bat,left-arm medium-fast,3.0
103379,1156634,Razmal Shigiwal,1998-10-15,M,right-hand bat,right-arm medium,41.0
1196,7604,Barry Shepherd,1937-04-23,M,left-hand bat,right-arm offbreak,2.0
93909,1045883,Clive Madande,2000-04-12,M,right-hand bat,None,9.0
48492,208380,Courtney Kruger,1988-02-18,M,right-hand bat,right-arm offbreak,19.0
1117,40567,Intikhab Alam,1941-12-28,M,right-hand bat,legbreak googly,7.0
109702,1271993,Sher Sahak,2000-11-26,M,right-hand bat,right-arm medium-fast,175.0
10178,49557,Kaushal Lokuarachchi,1982-05-20,M,right-hand bat,legbreak,8.0
111969,1312420,Mohammad Kamran,1987-10-15,M,right-hand bat,left-arm medium,200.0
10125,8180,Shane Watson,1981-06-17,M,right-hand bat,right-arm fast-medium,2.0
53121,308251,David Willey,1990-02-28,M,left-hand bat,left-arm fast-medium,1.0
11120,18675,Matt Prior,1982-02-26,M,right-hand bat,None,1.0
44829,53115,Daren Sammy,1983-12-20,M,right-hand bat,right-arm medium,4.0
9492,46750,Robin Peterson,1979-08-04,M,left-hand bat,slow left-arm orthodox,3.0
71753,650887,Mark Simpson-Parker,1997-04-30,M,right-hand bat,right-arm medium,41.0
1299,43549,Wasim Bari,1948-03-23,M,right-hand bat,right-arm bowler,7.0
65966,525145,Junaid Mehmood,1993-09-30,M,right-hand bat,None,175.0
93979,1046641,Zulqarnain Haider,1989-03-20,M,right-hand bat,right-arm medium,200.0
2078,55271,Gavin Briant,1969-04-11,M,right-hand bat,right-arm offbreak,9.0
45443,19264,Liam Plunkett,1985-04-06,M,right-hand bat,right-arm fast,1.0
51466,290645,Krishna Chandran,1984-08-24,M,right-hand bat,right-arm medium-fast,27.0
737,6299,Ray Lindwall,1921-10-03,M,right-hand bat,right-arm fast,2.0
65887,524253,Norman Vanua,1993-12-02,M,right-hand bat,right-arm medium,20.0
103387,1156719,Ahsan Yousuf,1984-05-25,M,left-hand bat,slow left-arm orthodox,41.0
45772,51433,Samuel Badree,1981-03-09,M,right-hand bat,legbreak,4.0
1324,39012,Asif Masood,1946-01-23,M,right-hand bat,right-arm medium-fast,7.0
112794,1325906,Qamar Mushtaque,1988-11-02,M,right-hand bat,right-arm medium-fast,175.0
1979,48124,Marvan Atapattu,1970-11-22,M,right-hand bat,legbreak,8.0
93983,1046645,Atif Mehmood,1987-07-17,M,right-hand bat,left-arm medium-fast,200.0
1514,40572,Iqbal Qasim,1953-08-06,M,left-hand bat,slow left-arm orthodox,7.0
51421,288992,Chris Jordan,1988-10-04,M,right-hand bat,right-arm fast-medium,1.0
2240,51108,Hamish Anthony,1971-01-16,M,right-hand bat,right-arm fast-medium,4.0
45774,51782,Fidel Edwards,1982-02-06,M,right-hand bat,right-arm fast,4.0
1792,5726,Merv Hughes,1961-11-23,M,right-hand bat,right-arm fast,2.0
109444,1263723,Sahel Zadran,1990-01-01,M,right-hand bat,right-arm medium,41.0
1329,42630,Sarfraz Nawaz,1948-12-01,M,right-hand bat,right-arm fast-medium,7.0
109701,1271992,Vinay Ravi,1989-11-17,M,right-hand bat,right-arm medium-fast,175.0
8201,49769,Prabath Nissanka,1980-10-25,M,right-hand bat,right-arm medium-fast,8.0
87119,937669,Raja Adeel Iqbal,1987-10-02,M,right-hand bat,right-arm fast,200.0
1624,43277,Tauseef Ahmed,1958-05-10,M,right-hand bat,right-arm offbreak,7.0
67312,550235,Tom Curran,1995-03-12,M,right-hand bat,right-arm fast-medium,1.0
50309,267724,Keshav Maharaj,1990-02-07,M,right-hand bat,slow left-arm orthodox,3.0
46588,52277,Amit Jaggernauth,1983-11-16,M,left-hand bat,right-arm offbreak,4.0
3328,5681,Brad Hogg,1971-02-06,M,left-hand bat,left-arm wrist-spin,2.0
48440,10617,Stuart Broad,1986-06-24,M,left-hand bat,right-arm fast-medium,1.0
2038,42423,Rashid Latif,1968-10-14,M,right-hand bat,legbreak,7.0
350,47535,Herbie Taylor,1889-05-05,M,right-hand bat,right-arm bowler,3.0
49463,245490,Ahmed Raza,1988-10-10,M,right-hand bat,slow left-arm orthodox,27.0
102167,1143530,Prashant Kurup,1987-11-07,M,right-hand bat,None,108.0
56573,343548,Raza Hasan,1992-07-08,M,right-hand bat,slow left-arm orthodox,7.0
68066,574287,Chad Soper,1991-11-19,M,right-hand bat,right-arm medium-fast,20.0
102987,1153767,Vikramjit Singh,2003-01-09,M,left-hand bat,right-arm medium,15.0
56570,343529,Shingi Masakadza,1986-09-04,M,right-hand bat,right-arm fast-medium,9.0
643,51471,Cyril Christiani,1913-10-28,M,right-hand bat,None,4.0
11647,42683,Salman Butt,1984-10-07,M,left-hand bat,right-arm offbreak,7.0
6307,55822,Mark Vermeulen,1979-03-02,M,right-hand bat,right-arm offbreak,9.0
50416,269280,Reeza Hendricks,1989-08-14,M,right-hand bat,right-arm offbreak,3.0
45573,56160,Syed Rasel,1984-07-03,M,left-hand bat,left-arm medium-fast,25.0
104518,1172124,Sarfaraz Ali,1981-10-20,M,right-hand bat,right-arm medium,108.0
71363,643197,Max O'Dowd,1994-03-04,M,right-hand bat,right-arm offbreak,15.0
79841,807535,Brad Wheal,1996-08-28,M,right-hand bat,right-arm fast-medium,30.0
551,52203,Charles Jones,1902-11-03,M,left-hand bat,slow left-arm orthodox,4.0
11643,41046,Khalid Latif,1985-11-04,M,right-hand bat,right-arm offbreak,7.0
10630,55329,Charles Coventry,1983-03-08,M,right-hand bat,legbreak,9.0
7013,20431,Graeme Swann,1979-03-24,M,right-hand bat,right-arm offbreak,1.0
44895,38058,Rob Nicol,1983-05-28,M,right-hand bat,right-arm medium,5.0
102166,1143529,Imran Anwar,1989-10-24,M,right-hand bat,left-arm medium,108.0
48087,52622,Nikita Miller,1982-05-16,M,right-hand bat,slow left-arm orthodox,4.0
58536,380354,Anamul Haque,1992-12-16,M,right-hand bat,None,25.0
48736,219885,Tom Cooper,1986-11-26,M,right-hand bat,right-arm offbreak,15.0
48155,45705,Colin Ingram,1985-07-03,M,left-hand bat,legbreak,3.0
4192,24952,Jeroen Smits,1972-06-21,M,right-hand bat,None,15.0
66386,533862,Mohammad Naveed,1987-06-03,M,right-hand bat,right-arm medium,27.0
816,6323,Sam Loxton,1921-03-29,M,right-hand bat,right-arm fast-medium,2.0
101285,1122557,Damien Ravu,1994-05-03,M,right-hand bat,right-arm medium-fast,20.0
2062,46973,Jonty Rhodes,1969-07-27,M,right-hand bat,right-arm medium,3.0
89873,964521,Sohail Ahmed,1994-10-11,M,right-hand bat,None,108.0
60526,422092,Vikum Sanjaya,1992-02-10,M,right-hand bat,right-arm fast-medium,8.0
2109,55848,Guy Whittall,1972-09-05,M,right-hand bat,right-arm medium,9.0
93293,1036191,Bas de Leede,1999-11-15,M,right-hand bat,right-arm fast-medium,15.0
6290,8231,Brad Williams,1974-11-20,M,right-hand bat,right-arm fast,2.0
2054,55680,Ali Shah,1959-08-07,M,left-hand bat,right-arm medium,9.0
53546,317273,Umar Akmal,1990-05-26,M,right-hand bat,right-arm offbreak,7.0
1722,55485,Jack Heron,1948-11-08,M,right-hand bat,None,9.0
45258,52912,Ravi Rampaul,1984-10-15,M,left-hand bat,right-arm fast-medium,4.0
49443,245166,Mudassar Bukhari,1983-12-26,M,right-hand bat,right-arm medium-fast,15.0
80631,823339,Ahmer Bin Nisar,1993-12-11,M,right-hand bat,None,108.0
70560,623104,Kamran Shazad,1980-08-25,M,right-hand bat,right-arm medium-fast,27.0
794,6041,Bill Johnston,1922-02-26,M,left-hand bat,left-arm fast-medium,2.0
101548,1127317,Scott Edwards,1996-08-23,M,right-hand bat,None,15.0
1360,16370,Brian Luckhurst,1939-02-05,M,right-hand bat,slow left-arm orthodox,1.0
71463,646181,Nosaina Pokana,1996-04-12,M,right-hand bat,left-arm fast,20.0
1645,3943,Terry Alderman,1956-06-12,M,right-hand bat,right-arm fast-medium,2.0
1078,17037,Arthur Milton,1928-03-10,M,right-hand bat,right-arm medium,1.0
50169,266268,Pite van Biljon,1986-04-15,M,right-hand bat,right-arm medium,3.0
2101,6565,Glenn McGrath,1970-02-09,M,right-hand bat,right-arm fast-medium,2.0
110505,1284532,Haider Butt,1997-10-22,M,right-hand bat,right-arm offbreak,108.0
45835,18389,Graham Onions,1982-09-09,M,right-hand bat,right-arm medium-fast,1.0
62809,467403,Joy Perera,1987-06-12,M,right-hand bat,right-arm medium,31.0
101586,1129328,Teja Nidamanuru,1994-08-22,M,right-hand bat,right-arm offbreak,15.0
65620,520281,Timothy Barker,1995-09-11,M,left-hand bat,None,161.0
555,51637,Oscar Da Costa,1907-09-11,M,right-hand bat,right-arm medium,4.0
4178,39836,Abdul Razzaq,1979-12-02,M,right-hand bat,right-arm fast-medium,7.0
10639,55612,Stuart Matsikenyeri,1983-05-03,M,right-hand bat,right-arm offbreak,9.0
45068,55882,Enamul Haque jnr,1986-12-05,M,right-hand bat,slow left-arm orthodox,25.0
125,46996,Albert Rose-Innes,1868-02-16,M,right-hand bat,slow left-arm orthodox,3.0
8307,23523,Michael Yardy,1980-11-27,M,left-hand bat,slow left-arm orthodox,1.0
35705,44656,Stephen Cook,1982-11-29,M,right-hand bat,right-arm medium,3.0
114030,1345197,Barry Stroud,1990-02-28,M,right-hand bat,right-arm medium-fast,201.0
97082,1093632,Junaid Aziz,1994-01-05,M,right-hand bat,legbreak googly,108.0
1042,19386,Peter Richardson,1931-07-04,M,left-hand bat,right-arm bowler,1.0
52373,300631,Kusal Perera,1990-08-17,M,left-hand bat,None,8.0
61845,440522,Logan van Beek,1990-09-07,M,right-hand bat,right-arm medium-fast,15.0
45890,46393,Ryan McLaren,1983-02-09,M,left-hand bat,right-arm medium-fast,3.0
84935,922941,Abdullah Shafique,1999-11-20,M,right-hand bat,right-arm offbreak,7.0
109963,1275734,Amit Halbhavi,1990-06-04,M,right-hand bat,None,161.0
45326,55820,Prosper Utseya,1985-03-26,M,right-hand bat,right-arm offbreak,9.0
63651,481979,Anrich Nortje,1993-11-16,M,right-hand bat,right-arm fast,3.0
46385,41140,Khurram Manzoor,1986-06-10,M,right-hand bat,right-arm offbreak,7.0
113985,1344833,Danish Jasnaik,1990-02-23,M,left-hand bat,legbreak,108.0
61832,439952,Chris Morris,1987-04-30,M,right-hand bat,right-arm fast-medium,3.0
2108,55761,Heath Streak,1974-03-16,M,right-hand bat,right-arm fast-medium,9.0
105883,1193548,Tim Pringle,2002-08-29,M,right-hand bat,slow left-arm orthodox,15.0
129,47521,Bernard Tancred,1865-08-20,M,right-hand bat,right-arm medium,3.0
644,51897,Rolph Grant,1909-12-15,M,right-hand bat,right-arm offbreak,4.0
10443,39091,Abdur Rehman,1980-03-01,M,left-hand bat,slow left-arm orthodox,7.0
3865,21585,Marcus Trescothick,1975-12-25,M,left-hand bat,right-arm medium,1.0
49044,230852,Dean Elgar,1987-06-11,M,left-hand bat,slow left-arm orthodox,3.0
7432,55698,Ray Price,1976-06-12,M,right-hand bat,slow left-arm orthodox,9.0
1077,20255,Mike Smith,1933-06-30,M,right-hand bat,None,1.0
2043,55267,Eddo Brandes,1963-03-05,M,right-hand bat,right-arm fast-medium,9.0
113984,1344829,Rizwan Butt,1991-01-02,M,right-hand bat,right-arm medium,108.0
2005,7326,Paul Reiffel,1966-04-19,M,right-hand bat,right-arm fast-medium,2.0
47984,56154,Shamsur Rahman,1988-06-05,M,right-hand bat,None,25.0
73615,696143,Shane Snater,1996-03-24,M,right-hand bat,right-arm fast-medium,15.0
45889,45949,Rory Kleinveldt,1983-03-15,M,right-hand bat,right-arm fast-medium,3.0
647,52073,Leslie Hylton,1905-03-29,M,right-hand bat,right-arm fast,4.0
112207,1318875,Shiv Gill,1985-01-06,M,right-hand bat,right-arm medium,161.0
55140,332996,Kyle Jarvis,1989-02-16,M,right-hand bat,right-arm fast-medium,9.0
12123,50874,Malinda Warnapura,1979-05-26,M,left-hand bat,right-arm offbreak,8.0
2352,47539,Roger Telemachus,1973-03-27,M,right-hand bat,right-arm fast-medium,3.0
102171,1143534,Waseeq Ahmed,1986-11-03,M,left-hand bat,slow left-arm orthodox,108.0
101450,1126045,Nishan Madushka,1999-09-10,M,right-hand bat,None,8.0
121,45463,Philip Hutchinson,1862-01-25,M,right-hand bat,None,3.0
1942,42644,Shahid Mahboob,1962-08-25,M,right-hand bat,right-arm fast-medium,7.0
4232,9327,Mark Butcher,1972-08-23,M,left-hand bat,right-arm medium,1.0
106014,1195672,Aryan Dutt,2003-05-12,M,right-hand bat,right-arm offbreak,15.0
558,6540,Stan McCabe,1910-07-16,M,right-hand bat,right-arm medium,2.0
546,51098,Puss Achong,1904-02-16,M,left-hand bat,slow left-arm orthodox,4.0
19930,42699,Saeed Ajmal,1977-10-14,M,right-hand bat,right-arm offbreak,7.0
4278,13362,Ed Giddins,1971-07-20,M,right-hand bat,right-arm fast-medium,1.0
58408,379145,Tabraiz Shamsi,1990-02-18,M,right-hand bat,left-arm wrist-spin,3.0
2011,44716,Allan Donald,1966-10-20,M,right-hand bat,right-arm fast,3.0
102168,1143531,Shahid Mahmood,1989-09-15,M,right-hand bat,right-arm medium,108.0
58511,379927,Beuran Hendricks,1990-06-08,M,left-hand bat,left-arm fast-medium,3.0
72409,671805,George Munsey,1993-02-21,M,left-hand bat,right-arm medium-fast,30.0
60259,416103,Vivian Kingma,1994-10-23,M,right-hand bat,right-arm medium-fast,15.0
105683,1188641,Khizer Ahmed,1991-11-18,M,right-hand bat,None,175.0
614,52424,Manny Martindale,1909-11-25,M,right-hand bat,right-arm fast,4.0
58225,373696,Mominul Haque,1991-09-29,M,left-hand bat,slow left-arm orthodox,25.0
36623,24760,David Obuya,1979-08-14,M,right-hand bat,None,26.0
106268,1198915,Vikram Vijh,1986-10-22,M,left-hand bat,right-arm medium-fast,161.0
6976,51877,Leon Garrick,1976-11-11,M,right-hand bat,right-arm medium,4.0
53759,319750,Kamran Khan,1988-09-29,M,right-hand bat,right-arm medium,187.0
5613,55825,Dirk Viljoen,1977-03-11,M,left-hand bat,slow left-arm orthodox,9.0
2046,55321,Gary Crocker,1962-05-16,M,left-hand bat,left-arm medium-fast,9.0
130,47737,Charles Vintcent,1866-09-02,M,left-hand bat,left-arm medium-fast,3.0
10392,40582,Imran Farhat,1982-05-20,M,left-hand bat,legbreak,7.0
465,22545,Bob Wyatt,1901-05-02,M,right-hand bat,right-arm medium,1.0
50293,267455,Rakep Patel,1989-07-12,M,right-hand bat,right-arm offbreak,26.0
277,4632,Tibby Cotter,1883-12-03,M,right-hand bat,right-arm fast,2.0
900,16956,Peter May,1929-12-31,M,right-hand bat,None,1.0
61074,429668,Imal Liyanage,1994-04-21,M,left-hand bat,right-arm medium-fast,187.0
8247,55562,Greg Lamb,1981-03-04,M,right-hand bat,right-arm offbreak,9.0
105682,1188640,Walid Ghauri,1993-05-12,M,left-hand bat,right-arm medium,175.0
72363,669365,Phil Salt,1996-08-28,M,right-hand bat,right-arm offbreak,1.0
105029,1179188,Tim Cross,1980-04-30,M,right-hand bat,right-arm medium,129.0
2254,24857,Flavian Aponso,1952-10-28,M,left-hand bat,right-arm offbreak,15.0
2051,55700,Andy Pycroft,1956-06-06,M,right-hand bat,right-arm offbreak,9.0
651,21565,David Townsend,1912-04-20,M,right-hand bat,right-arm medium,1.0
106274,1198921,Girish Venkateswaran,1991-05-08,M,right-hand bat,right-arm medium-fast,161.0
51509,291844,Alex Obanda,1987-12-25,M,right-hand bat,right-arm medium-fast,26.0
90143,974087,Rahmanullah Gurbaz,2001-11-28,M,right-hand bat,None,40.0
104197,1167794,Syed Tameem,None,M,None,None,187.0
68405,581379,Shai Hope,1993-11-10,M,right-hand bat,None,4.0
124,46673,Arthur Ochse,1870-03-11,M,right-hand bat,None,3.0
49309,236489,Dawid Malan,1987-09-03,M,left-hand bat,legbreak,1.0
1990,19323,Mark Ramprakash,1969-09-05,M,right-hand bat,right-arm offbreak,1.0
458,14022,Wally Hammond,1903-06-19,M,right-hand bat,right-arm medium-fast,1.0
70611,623977,Agha Salman,1993-11-23,M,right-hand bat,right-arm offbreak,7.0
2265,24728,Steve Tikolo,1971-06-25,M,right-hand bat,right-arm offbreak,26.0
54314,326434,Alex Carey,1991-08-27,M,left-hand bat,None,2.0
10413,55438,Travis Friend,1981-01-07,M,right-hand bat,right-arm fast-medium,9.0
49222,233802,Ashan Priyanjan,1989-08-14,M,right-hand bat,right-arm offbreak,8.0
68379,580987,Bilal Safdar,1994-05-16,M,right-hand bat,right-arm offbreak,175.0
2055,55265,David Brain,1964-10-04,M,right-hand bat,left-arm fast-medium,9.0
115892,1399347,Romeo Dunka,1990-09-06,M,left-hand bat,left-arm medium,39.0
107011,1209314,Valeed Veetil,1985-11-12,M,right-hand bat,None,187.0
1773,6551,Craig McDermott,1965-04-14,M,right-hand bat,right-arm fast,2.0
65578,520142,James Barker,1995-09-11,M,left-hand bat,None,161.0
51096,277916,Ajinkya Rahane,1988-06-06,M,right-hand bat,right-arm medium,6.0
109669,1270825,Shagharai Sefat,1995-12-31,M,right-hand bat,right-arm medium,42.0
516,8532,Les Ames,1905-12-03,M,right-hand bat,legbreak,1.0
123,46231,William Milton,1854-12-03,M,right-hand bat,right-arm bowler,3.0
10364,24750,Morris Ouma,1982-11-08,M,right-hand bat,right-arm offbreak,26.0
2151,48369,Upul Chandana,1972-05-07,M,right-hand bat,legbreak,8.0
81831,873769,Sultan Ahmed,1989-10-11,M,left-hand bat,slow left-arm orthodox,27.0
97108,1093669,Muhammad Tanveer,1981-02-01,M,right-hand bat,right-arm medium,187.0
72393,670025,Shimron Hetmyer,1996-12-26,M,left-hand bat,None,4.0
853,8944,Trevor Bailey,1923-12-03,M,right-hand bat,right-arm fast-medium,1.0
59832,403902,Liam Livingstone,1993-08-04,M,right-hand bat,right-arm offbreak,1.0
1947,33044,Venkatapathy Raju,1969-07-09,M,right-hand bat,slow left-arm orthodox,6.0
47848,21431,Ajmal Shahzad,1985-07-27,M,right-hand bat,right-arm fast-medium,1.0
106285,1198932,Tunahan Turan,1998-07-15,M,right-hand bat,right-arm medium-fast,209.0
47081,23860,Sandeep Jyoti,1973-12-14,M,right-hand bat,right-arm offbreak,17.0
102726,1151261,Zappy Bimenyimana,1998-07-28,M,right-hand bat,right-arm medium,191.0
79855,807549,Gian-Piero Meade,1996-03-19,M,right-hand bat,right-arm medium-fast,31.0
21463,24752,Collins Obuya,1981-07-27,M,right-hand bat,legbreak,26.0
112588,1323620,Thomas Martin,2000-05-03,M,right-hand bat,right-arm medium,161.0
8353,52681,Ricardo Powell,1978-12-16,M,right-hand bat,right-arm offbreak,4.0
64321,492679,Mohammed Rizlan,1985-07-24,M,right-hand bat,right-arm fast-medium,187.0
1358,55802,John Traicos,1947-05-17,M,right-hand bat,right-arm offbreak,9.0
1874,6534,Tim May,1962-01-26,M,right-hand bat,right-arm offbreak,2.0
116,44732,Owen Dunell,1856-07-15,M,right-hand bat,None,3.0
7004,22301,Ian Ward,1972-09-30,M,left-hand bat,right-arm medium,1.0
9505,46248,Albie Morkel,1981-06-10,M,left-hand bat,right-arm medium-fast,3.0
375,14158,Patsy Hendren,1889-02-05,M,right-hand bat,right-arm slow,1.0
8207,24697,Jimmy Kamande,1978-12-12,M,right-hand bat,right-arm offbreak,26.0
64929,505120,Ashton Agar,1993-10-14,M,left-hand bat,slow left-arm orthodox,2.0
2279,52199,Ridley Jacobs,1967-11-26,M,left-hand bat,None,4.0
59298,390891,Ikramullah Khan,1992-07-12,M,left-hand bat,left-arm medium-fast,187.0
1997,34105,Javagal Srinath,1969-08-31,M,right-hand bat,right-arm fast-medium,6.0
758,12543,Godfrey Evans,1920-08-18,M,right-hand bat,legbreak,1.0
60204,414973,Ollie Hairs,1991-04-14,M,left-hand bat,right-arm offbreak,30.0
58084,370040,Jeffrey Vandersay,1990-02-05,M,right-hand bat,legbreak,8.0
58886,384525,Zahoor Khan,1989-05-25,M,right-hand bat,right-arm medium-fast,27.0
113208,1334196,Eliyas Jabarkhel,1999-01-01,M,right-hand bat,right-arm medium,161.0
2137,32345,Venkatesh Prasad,1969-08-05,M,right-hand bat,right-arm medium-fast,6.0
49383,238612,Nehemiah Odhiambo,1983-08-07,M,right-hand bat,right-arm medium-fast,26.0
10851,21650,Chris Tremlett,1981-09-02,M,right-hand bat,right-arm medium-fast,1.0
7181,52428,Neil McGarrell,1972-07-12,M,right-hand bat,slow left-arm orthodox,11.0
112824,1326485,Akash Babu,1990-10-29,M,right-hand bat,legbreak,187.0
128,47240,Robert Stewart,1856-09-03,M,right-hand bat,None,3.0
263,46590,Dave Nourse,1879-01-25,M,left-hand bat,left-arm medium,3.0
69920,596417,Brydon Carse,1995-07-31,M,right-hand bat,right-arm fast,1.0
24723,43590,Wahab Riaz,1985-06-28,M,right-hand bat,left-arm fast,7.0
103974,1163175,Scott Crowie,1992-10-07,M,None,None,201.0
95574,1070956,Jordan O'Brien,1995-07-11,M,right-hand bat,right-arm offbreak,131.0
56508,342616,Kithuruwan Vithanage,1991-02-26,M,left-hand bat,legbreak,8.0
80083,817069,Navneet Dhaliwal,1988-10-10,M,right-hand bat,right-arm medium-fast,17.0
47190,56167,Ziaur Rahman,1986-12-02,M,right-hand bat,right-arm fast-medium,25.0
106273,1198920,Mohit Dixit,1992-07-21,M,right-hand bat,left-arm medium-fast,161.0
110559,1286501,Narcisse Ndouteng,1987-08-13,M,right-hand bat,right-arm medium-fast,4250.0
36571,24835,Riaan Walters,1980-08-10,M,right-hand bat,None,28.0
106573,1203240,Shoaib Gazi Hossain,1990-12-31,M,right-hand bat,right-arm medium-fast,44.0
110355,1281557,Murtaza Yamin,1980-06-07,M,right-hand bat,right-arm medium-fast,125.0
9228,24762,Peter Ongondo,1977-02-10,M,right-hand bat,right-arm fast-medium,26.0
2013,45815,Peter Kirsten,1955-05-14,M,right-hand bat,right-arm offbreak,3.0
939,41267,Mahmood Hussain,1932-04-02,M,right-hand bat,right-arm fast-medium,7.0
106991,1209238,Assad Borham,1992-08-10,M,right-hand bat,right-arm medium,187.0
49034,230553,Kemar Roach,1988-06-30,M,right-hand bat,right-arm fast-medium,4.0
127,47206,Fred Smith,1861-03-31,M,right-hand bat,None,3.0
2214,10816,Dominic Cork,1971-08-07,M,right-hand bat,right-arm fast-medium,1.0
52222,297583,Kyle Abbott,1987-06-18,M,right-hand bat,right-arm fast-medium,3.0
2030,55408,Craig Evans,1969-11-29,M,right-hand bat,right-arm medium,9.0
2278,24711,Lameck Onyango,1973-09-22,M,right-hand bat,right-arm medium,26.0
50837,273439,Sachithra Senanayake,1985-02-09,M,right-hand bat,right-arm offbreak,8.0
10504,52210,Kerry Jeremy,1980-02-06,M,right-hand bat,right-arm fast-medium,4.0
102164,1143525,Gayan Munaweera,1991-10-18,M,left-hand bat,left-arm medium,187.0
64443,495551,Sheldon Cottrell,1989-08-19,M,right-hand bat,left-arm fast-medium,4.0
109703,1271994,Wahidullah Sahak,2001-09-22,M,right-hand bat,right-arm medium-fast,175.0
95120,1061090,Riaz Hassan,2002-11-07,M,right-hand bat,None,40.0
108093,1230624,Pankaj Malav,1985-09-28,M,right-hand bat,right-arm medium-fast,161.0
9712,38755,Warren Wisneski,1969-02-19,M,right-hand bat,right-arm medium,5.0
240,6402,Frank Laver,1869-12-07,M,right-hand bat,right-arm medium,2.0
19396,40591,Iftikhar Anjum,1980-12-01,M,right-hand bat,right-arm medium,7.0
49906,259551,Junaid Khan,1989-12-24,M,right-hand bat,left-arm fast,7.0
7540,45963,Charl Langeveldt,1974-12-17,M,right-hand bat,right-arm fast-medium,3.0
568,12814,Bill Farrimond,1903-05-23,M,right-hand bat,None,1.0
51531,293031,Elijah Otieno,1988-01-03,M,right-hand bat,right-arm medium-fast,26.0
50709,272262,Kane Richardson,1991-02-12,M,right-hand bat,right-arm fast-medium,2.0
2171,51487,Cameron Cuffy,1970-02-08,M,right-hand bat,right-arm fast,4.0
94895,1058213,Mohammed Nadeem,1983-02-27,M,right-hand bat,slow left-arm orthodox,187.0
84225,914567,Oshane Thomas,1997-02-18,M,left-hand bat,right-arm fast,4.0
687,7377,Ray Robinson,1914-03-26,M,right-hand bat,legbreak googly,2.0
62587,461632,Reece Topley,1994-02-21,M,right-hand bat,left-arm fast-medium,1.0
61264,429981,Mohammad Irfan,1982-06-06,M,right-hand bat,left-arm fast,7.0
649,18396,George Paine,1908-06-11,M,right-hand bat,slow left-arm orthodox,1.0
8225,25120,Fraser Watts,1979-06-05,M,right-hand bat,right-arm medium,30.0
34747,7252,Tim Paine,1984-12-08,M,right-hand bat,right-arm medium,2.0
48482,208253,Irfan Ahmed,1989-11-20,M,right-hand bat,right-arm fast-medium,19.0
660,47005,Eric Rowan,1909-07-20,M,right-hand bat,legbreak,3.0
